Date,City,Province,RTLBCI
2023-09-11,Trois-Rivieres, Quebec ,423.39
2023-09-11,Sherbrooke, Quebec ,493.79
2023-09-11,Montreal, Quebec ,265.33
2023-09-11,Ottawa, Ontario ,327.15
2023-09-11,Hamilton, Ontario ,218.92
2023-09-11,Kitchener, Ontario ,384.78
2023-09-11,St. Catharines - Niagara Falls, Ontario ,325.37
2023-09-11,Barrie, Ontario ,244.41
2023-09-11,London, Ontario ,277.38
2023-09-11,Milton, Ontario ,397.23
2023-09-11,Toronto, Ontario ,269.8
2023-09-11,Kingston, Ontario ,393.3
2023-09-11,Kanata, Ontario ,378.45
2023-09-11,Guelph, Ontario ,329.55
2023-09-11,Oshawa, Ontario ,318.18
2023-09-11,Windsor, Ontario ,434.56
2023-09-11,Winnipeg, Manitoba ,380.06
2023-09-11,Saskatoon, Saskatchewan ,314.86
2023-09-11,Regina, Saskatchewan ,502.95
2023-09-11,Calgary, Alberta ,461.25
2023-09-11,Edmonton, Alberta ,359.34
2023-09-11,Abbotsford, British Columbia ,453.42
2023-09-11,Kelowna, British Columbia ,356.74
2023-09-11,White Rock, British Columbia ,458.41
2023-09-11,Vancouver, British Columbia ,297.98
2023-09-11,Victoria, British Columbia ,329.11
2023-09-18,St. John's, Newfoundland ,573.59
2023-09-18,Halifax, Nova Scotia ,307.81
2023-09-18,Moncton, New Brunswick ,497.81
2023-09-18,Quebec, Quebec ,377.65
2023-09-18,Trois-Rivieres, Quebec ,454.15
2023-09-18,Sherbrooke, Quebec ,528.19
2023-09-18,Montreal, Quebec ,287.38
2023-09-18,Ottawa, Ontario ,341.77
2023-09-18,Hamilton, Ontario ,245.05
2023-09-18,Kitchener, Ontario ,417.3
2023-09-18,St. Catharines - Niagara Falls, Ontario ,359.82
2023-09-18,Barrie, Ontario ,246.09
2023-09-18,London, Ontario ,306.75
2023-09-18,Milton, Ontario ,415.72
2023-09-18,Toronto, Ontario ,275.38
2023-09-18,Kingston, Ontario ,416.13
2023-09-18,Kanata, Ontario ,397.08
2023-09-18,Guelph, Ontario ,359.44
2023-09-18,Oshawa, Ontario ,325.8
2023-09-18,Windsor, Ontario ,446.31
2023-09-18,Winnipeg, Manitoba ,414.25
2023-09-18,Saskatoon, Saskatchewan ,296.72
2023-09-18,Regina, Saskatchewan ,516.44
2023-09-18,Calgary, Alberta ,497.61
2023-09-18,Edmonton, Alberta ,353.86
2023-09-18,Abbotsford, British Columbia ,501.42
2023-09-18,Kelowna, British Columbia ,406.87
2023-09-18,White Rock, British Columbia ,494.65
2023-09-18,Vancouver, British Columbia ,318.4
2023-09-18,Victoria, British Columbia ,359.39
2023-09-25,St. John's, Newfoundland ,498.69
2023-09-25,Halifax, Nova Scotia ,345.16
2023-09-25,Moncton, New Brunswick ,466.45
2023-09-25,Quebec, Quebec ,309.37
2023-09-25,Trois-Rivieres, Quebec ,412.44
2023-09-25,Sherbrooke, Quebec ,436.98
2023-09-25,Montreal, Quebec ,273.13
2023-09-25,Ottawa, Ontario ,320.6
2023-09-25,Hamilton, Ontario ,228.78
2023-09-25,Kitchener, Ontario ,408.11
2023-09-25,St. Catharines - Niagara Falls, Ontario ,333.7
2023-09-25,Barrie, Ontario ,234.37
2023-09-25,London, Ontario ,290.02
2023-09-25,Milton, Ontario ,383.27
2023-09-25,Toronto, Ontario ,268.35
2023-09-25,Kingston, Ontario ,373.25
2023-09-25,Kanata, Ontario ,377.07
2023-09-25,Guelph, Ontario ,341.61
2023-09-25,Oshawa, Ontario ,313.76
2023-09-25,Windsor, Ontario ,441.79
2023-09-25,Winnipeg, Manitoba ,386.64
2023-09-25,Saskatoon, Saskatchewan ,287.01
2023-09-25,Regina, Saskatchewan ,501.88
2023-09-25,Calgary, Alberta ,424.91
2023-09-25,Edmonton, Alberta ,349.27
2023-09-25,Abbotsford, British Columbia ,506.25
2023-09-25,Kelowna, British Columbia ,395.74
2023-09-25,White Rock, British Columbia ,462.78
2023-09-25,Vancouver, British Columbia ,309.54
2023-09-25,Victoria, British Columbia ,329.2
2023-10-02,St. John's, Newfoundland ,507.92
2023-10-02,Halifax, Nova Scotia ,306.32
2023-10-02,Moncton, New Brunswick ,453.84
2023-10-02,Quebec, Quebec ,302.9
2023-10-02,Trois-Rivieres, Quebec ,387.76
2023-10-02,Sherbrooke, Quebec ,386.83
2023-10-02,Montreal, Quebec ,300.5
2023-10-02,Ottawa, Ontario ,326.64
2023-10-02,Hamilton, Ontario ,219.76
2023-10-02,Kitchener, Ontario ,404.78
2023-10-02,St. Catharines - Niagara Falls, Ontario ,304.39
2023-10-02,Barrie, Ontario ,224.82
2023-10-02,London, Ontario ,266.86
2023-10-02,Milton, Ontario ,337.82
2023-10-02,Toronto, Ontario ,254.77
2023-10-02,Kingston, Ontario ,364.06
2023-10-02,Kanata, Ontario ,348.9
2023-10-02,Guelph, Ontario ,292.49
2023-10-02,Oshawa, Ontario ,302.87
2023-10-02,Windsor, Ontario ,425.19
2023-10-02,Winnipeg, Manitoba ,355.04
2023-10-02,Saskatoon, Saskatchewan ,280.37
2023-10-02,Regina, Saskatchewan ,464.38
2023-10-02,Calgary, Alberta ,414.83
2023-10-02,Edmonton, Alberta ,312.55
2023-10-02,Abbotsford, British Columbia ,425.57
2023-10-02,Kelowna, British Columbia ,358.83
2023-10-02,White Rock, British Columbia ,398.65
2023-10-02,Vancouver, British Columbia ,272.9
2023-10-02,Victoria, British Columbia ,300.38
2023-10-09,St. John's, Newfoundland ,480.77
2023-10-09,Halifax, Nova Scotia ,326.45
2023-10-09,Moncton, New Brunswick ,482.74
2023-10-09,Quebec, Quebec ,338.08
2023-10-09,Trois-Rivieres, Quebec ,395.61
2023-10-09,Sherbrooke, Quebec ,416.26
2023-10-09,Montreal, Quebec ,300.76
2023-10-09,Ottawa, Ontario ,347.09
2023-10-09,Hamilton, Ontario ,224.51
2023-10-09,Kitchener, Ontario ,451.97
2023-10-09,St. Catharines - Niagara Falls, Ontario ,321.92
2023-10-09,Barrie, Ontario ,237.21
2023-10-09,London, Ontario ,306.21
2023-10-09,Milton, Ontario ,370.47
2023-10-09,Toronto, Ontario ,270.48
2023-10-09,Kingston, Ontario ,399.4
2023-10-09,Kanata, Ontario ,364.81
2023-10-09,Guelph, Ontario ,330.66
2023-10-09,Oshawa, Ontario ,307.86
2023-10-09,Windsor, Ontario ,450.06
2023-10-09,Winnipeg, Manitoba ,372.41
2023-10-09,Saskatoon, Saskatchewan ,274.18
2023-10-09,Regina, Saskatchewan ,454.55
2023-10-09,Calgary, Alberta ,439.83
2023-10-09,Edmonton, Alberta ,321.48
2023-10-09,Abbotsford, British Columbia ,447.93
2023-10-09,Kelowna, British Columbia ,375.63
2023-10-09,White Rock, British Columbia ,426.41
2023-10-09,Vancouver, British Columbia ,304.97
2023-10-09,Victoria, British Columbia ,313.43
2023-10-16,St. John's, Newfoundland ,528.67
2023-10-16,Halifax, Nova Scotia ,334.78
2023-10-16,Moncton, New Brunswick ,492.81
2023-10-16,Quebec, Quebec ,281.93
2023-10-16,Trois-Rivieres, Quebec ,394.71
2023-10-16,Sherbrooke, Quebec ,418.37
2023-10-16,Montreal, Quebec ,305.41
2023-10-16,Ottawa, Ontario ,339.79
2023-10-16,Hamilton, Ontario ,223.72
2023-10-16,Kitchener, Ontario ,438.79
2023-10-16,St. Catharines - Niagara Falls, Ontario ,329.21
2023-10-16,Barrie, Ontario ,269.61
2023-10-16,London, Ontario ,318.75
2023-10-16,Milton, Ontario ,376.46
2023-10-16,Toronto, Ontario ,327.7
2023-10-16,Kingston, Ontario ,367.58
2023-10-16,Kanata, Ontario ,387.47
2023-10-16,Guelph, Ontario ,371.98
2023-10-16,Oshawa, Ontario ,324.35
2023-10-16,Windsor, Ontario ,457.7
2023-10-16,Winnipeg, Manitoba ,408.33
2023-10-16,Saskatoon, Saskatchewan ,305.79
2023-10-16,Regina, Saskatchewan ,507.17
2023-10-16,Calgary, Alberta ,442
2023-10-16,Edmonton, Alberta ,343.08
2023-10-16,Abbotsford, British Columbia ,483.5
2023-10-16,Kelowna, British Columbia ,392.8
2023-10-16,White Rock, British Columbia ,447.21
2023-10-16,Vancouver, British Columbia ,301.89
2023-10-16,Victoria, British Columbia ,331.14
2023-10-23,St. John's, Newfoundland ,612.75
2023-10-23,Halifax, Nova Scotia ,359.89
2023-10-23,Moncton, New Brunswick ,545.84
2023-10-23,Quebec, Quebec ,365.42
2023-10-23,Trois-Rivieres, Quebec ,454.6
2023-10-23,Sherbrooke, Quebec ,467.35
2023-10-23,Montreal, Quebec ,302.46
2023-10-23,Ottawa, Ontario ,367.04
2023-10-23,Hamilton, Ontario ,242.36
2023-10-23,Kitchener, Ontario ,437.76
2023-10-23,St. Catharines - Niagara Falls, Ontario ,365.85
2023-10-23,Barrie, Ontario ,233.13
2023-10-23,London, Ontario ,314.89
2023-10-23,Milton, Ontario ,401.49
2023-10-23,Toronto, Ontario ,279.79
2023-10-23,Kingston, Ontario ,400.94
2023-10-23,Kanata, Ontario ,395.9
2023-10-23,Guelph, Ontario ,401.79
2023-10-23,Oshawa, Ontario ,356.84
2023-10-23,Windsor, Ontario ,490.23
2023-10-23,Winnipeg, Manitoba ,432.43
2023-10-23,Saskatoon, Saskatchewan ,357.86
2023-10-23,Regina, Saskatchewan ,553.43
2023-10-23,Calgary, Alberta ,461
2023-10-23,Edmonton, Alberta ,374.2
2023-10-23,Abbotsford, British Columbia ,542.25
2023-10-23,Kelowna, British Columbia ,430.69
2023-10-23,White Rock, British Columbia ,496.86
2023-10-23,Vancouver, British Columbia ,324.54
2023-10-23,Victoria, British Columbia ,349.28
2023-10-30,St. John's, Newfoundland ,638.03
2023-10-30,Halifax, Nova Scotia ,361.13
2023-10-30,Moncton, New Brunswick ,550
2023-10-30,Quebec, Quebec ,377.84
2023-10-30,Trois-Rivieres, Quebec ,474.15
2023-10-30,Sherbrooke, Quebec ,506.31
2023-10-30,Montreal, Quebec ,310.59
2023-10-30,Ottawa, Ontario ,354.27
2023-10-30,Hamilton, Ontario ,242.56
2023-10-30,Kitchener, Ontario ,513.83
2023-10-30,St. Catharines - Niagara Falls, Ontario ,360.43
2023-10-30,Barrie, Ontario ,234.31
2023-10-30,London, Ontario ,323.62
2023-10-30,Milton, Ontario ,406.59
2023-10-30,Toronto, Ontario ,284.21
2023-10-30,Kingston, Ontario ,442.08
2023-10-30,Kanata, Ontario ,412.14
2023-10-30,Guelph, Ontario ,400.27
2023-10-30,Oshawa, Ontario ,353.97
2023-10-30,Windsor, Ontario ,485.83
2023-10-30,Winnipeg, Manitoba ,398.8
2023-10-30,Saskatoon, Saskatchewan ,350.68
2023-10-30,Regina, Saskatchewan ,497.86
2023-10-30,Calgary, Alberta ,440.82
2023-10-30,Edmonton, Alberta ,379.38
2023-10-30,Abbotsford, British Columbia ,546.82
2023-10-30,Kelowna, British Columbia ,433.26
2023-10-30,White Rock, British Columbia ,502.06
2023-10-30,Vancouver, British Columbia ,324.13
2023-10-30,Victoria, British Columbia ,368.16
2023-11-06,St. John's, Newfoundland ,582.05
2023-11-06,Halifax, Nova Scotia ,341.79
2023-11-06,Moncton, New Brunswick ,488.95
2023-11-06,Quebec, Quebec ,358.36
2023-11-06,Trois-Rivieres, Quebec ,369.6
2023-11-06,Sherbrooke, Quebec ,456.06
2023-11-06,Montreal, Quebec ,293.83
2023-11-06,Ottawa, Ontario ,345.93
2023-11-06,Hamilton, Ontario ,219.71
2023-11-06,Kitchener, Ontario ,424.7
2023-11-06,St. Catharines - Niagara Falls, Ontario ,318.07
2023-11-06,Barrie, Ontario ,213.24
2023-11-06,London, Ontario ,278.69
2023-11-06,Milton, Ontario ,372.26
2023-11-06,Toronto, Ontario ,283.26
2023-11-06,Kingston, Ontario ,389.14
2023-11-06,Kanata, Ontario ,387.44
2023-11-06,Guelph, Ontario ,317.93
2023-11-06,Oshawa, Ontario ,326.55
2023-11-06,Windsor, Ontario ,426.13
2023-11-06,Winnipeg, Manitoba ,395.1
2023-11-06,Saskatoon, Saskatchewan ,321.6
2023-11-06,Regina, Saskatchewan ,508.21
2023-11-06,Calgary, Alberta ,453.72
2023-11-06,Edmonton, Alberta ,382.93
2023-11-06,Abbotsford, British Columbia ,452.09
2023-11-06,Kelowna, British Columbia ,353.8
2023-11-06,White Rock, British Columbia ,414.49
2023-11-06,Vancouver, British Columbia ,315.74
2023-11-06,Victoria, British Columbia ,331.14
2023-11-13,St. John's, Newfoundland ,560.51
2023-11-13,Halifax, Nova Scotia ,357.58
2023-11-13,Moncton, New Brunswick ,524.63
2023-11-13,Quebec, Quebec ,376.83
2023-11-13,Trois-Rivieres, Quebec ,424.26
2023-11-13,Sherbrooke, Quebec ,454.41
2023-11-13,Montreal, Quebec ,288.24
2023-11-13,Ottawa, Ontario ,344.81
2023-11-13,Hamilton, Ontario ,244.84
2023-11-13,Kitchener, Ontario ,454.02
2023-11-13,St. Catharines - Niagara Falls, Ontario ,361.33
2023-11-13,Barrie, Ontario ,245.23
2023-11-13,London, Ontario ,355.21
2023-11-13,Milton, Ontario ,387.98
2023-11-13,Toronto, Ontario ,274.42
2023-11-13,Kingston, Ontario ,433.17
2023-11-13,Kanata, Ontario ,398.28
2023-11-13,Guelph, Ontario ,370.27
2023-11-13,Oshawa, Ontario ,347
2023-11-13,Windsor, Ontario ,472.75
2023-11-13,Winnipeg, Manitoba ,379.9
2023-11-13,Saskatoon, Saskatchewan ,377.1
2023-11-13,Regina, Saskatchewan ,548.36
2023-11-13,Calgary, Alberta ,449.28
2023-11-13,Edmonton, Alberta ,396.89
2023-11-13,Abbotsford, British Columbia ,491.97
2023-11-13,Kelowna, British Columbia ,376.43
2023-11-13,White Rock, British Columbia ,453.65
2023-11-13,Vancouver, British Columbia ,310.1
2023-11-13,Victoria, British Columbia ,365.39
2023-11-20,St. John's, Newfoundland ,596.75
2023-11-20,Halifax, Nova Scotia ,375.61
2023-11-20,Moncton, New Brunswick ,511.3
2023-11-20,Quebec, Quebec ,332.05
2023-11-20,Trois-Rivieres, Quebec ,449.07
2023-11-20,Sherbrooke, Quebec ,499.53
2023-11-20,Montreal, Quebec ,302.48
2023-11-20,Ottawa, Ontario ,372.93
2023-11-20,Hamilton, Ontario ,283.17
2023-11-20,Kitchener, Ontario ,586.81
2023-11-20,St. Catharines - Niagara Falls, Ontario ,375.88
2023-11-20,Barrie, Ontario ,282.1
2023-11-20,London, Ontario ,349.34
2023-11-20,Milton, Ontario ,408.29
2023-11-20,Toronto, Ontario ,306.65
2023-11-20,Kingston, Ontario ,442.13
2023-11-20,Kanata, Ontario ,390.35
2023-11-20,Guelph, Ontario ,381.96
2023-11-20,Oshawa, Ontario ,368.37
2023-11-20,Windsor, Ontario ,500.54
2023-11-20,Winnipeg, Manitoba ,431.25
2023-11-20,Saskatoon, Saskatchewan ,395.8
2023-11-20,Regina, Saskatchewan ,545.07
2023-11-20,Calgary, Alberta ,456.57
2023-11-20,Edmonton, Alberta ,407.41
2023-11-20,Abbotsford, British Columbia ,491.59
2023-11-20,Kelowna, British Columbia ,403.41
2023-11-20,White Rock, British Columbia ,467.04
2023-11-20,Vancouver, British Columbia ,332.51
2023-11-20,Victoria, British Columbia ,377.96
2023-11-27,St. John's, Newfoundland ,634.8
2023-11-27,Halifax, Nova Scotia ,393.23
2023-11-27,Moncton, New Brunswick ,518.23
2023-11-27,Quebec, Quebec ,346.45
2023-11-27,Trois-Rivieres, Quebec ,423.65
2023-11-27,Sherbrooke, Quebec ,463.47
2023-11-27,Montreal, Quebec ,278.19
2023-11-27,Ottawa, Ontario ,348.74
2023-11-27,Hamilton, Ontario ,240.58
2023-11-27,Kitchener, Ontario ,567.27
2023-11-27,St. Catharines - Niagara Falls, Ontario ,380.47
2023-11-27,Barrie, Ontario ,270.08
2023-11-27,London, Ontario ,341.22
2023-11-27,Milton, Ontario ,393.4
2023-11-27,Toronto, Ontario ,275.22
2023-11-27,Kingston, Ontario ,439.35
2023-11-27,Kanata, Ontario ,413.68
2023-11-27,Guelph, Ontario ,357.23
2023-11-27,Oshawa, Ontario ,357.24
2023-11-27,Windsor, Ontario ,485.89
2023-11-27,Winnipeg, Manitoba ,418.36
2023-11-27,Saskatoon, Saskatchewan ,386.31
2023-11-27,Regina, Saskatchewan ,612.85
2023-11-27,Calgary, Alberta ,458.13
2023-11-27,Edmonton, Alberta ,409.68
2023-11-27,Abbotsford, British Columbia ,490.88
2023-11-27,Kelowna, British Columbia ,411.95
2023-11-27,White Rock, British Columbia ,459.93
2023-11-27,Vancouver, British Columbia ,325.55
2023-11-27,Victoria, British Columbia ,368.59
2023-12-04,St. John's, Newfoundland ,618.35
2023-12-04,Halifax, Nova Scotia ,382.77
2023-12-04,Moncton, New Brunswick ,526.88
2023-12-04,Quebec, Quebec ,348.43
2023-12-04,Trois-Rivieres, Quebec ,417.56
2023-12-04,Sherbrooke, Quebec ,480.99
2023-12-04,Montreal, Quebec ,319.62
2023-12-04,Ottawa, Ontario ,355.88
2023-12-04,Hamilton, Ontario ,255.55
2023-12-04,Kitchener, Ontario ,486.51
2023-12-04,St. Catharines - Niagara Falls, Ontario ,377.01
2023-12-04,Barrie, Ontario ,287.42
2023-12-04,London, Ontario ,341.46
2023-12-04,Milton, Ontario ,403.92
2023-12-04,Toronto, Ontario ,302.15
2023-12-04,Kingston, Ontario ,432.23
2023-12-04,Kanata, Ontario ,379.96
2023-12-04,Guelph, Ontario ,375.83
2023-12-04,Oshawa, Ontario ,365.41
2023-12-04,Windsor, Ontario ,448.79
2023-12-04,Winnipeg, Manitoba ,442.08
2023-12-04,Saskatoon, Saskatchewan ,394.44
2023-12-04,Regina, Saskatchewan ,549.46
2023-12-04,Calgary, Alberta ,515.51
2023-12-04,Edmonton, Alberta ,401.37
2023-12-04,Abbotsford, British Columbia ,492.39
2023-12-04,Kelowna, British Columbia ,420.07
2023-12-04,White Rock, British Columbia ,474.03
2023-12-04,Vancouver, British Columbia ,328.18
2023-12-04,Victoria, British Columbia ,386.27
2023-12-11,St. John's, Newfoundland ,612.5
2023-12-11,Halifax, Nova Scotia ,376.98
2023-12-11,Moncton, New Brunswick ,496.38
2023-12-11,Quebec, Quebec ,334.2
2023-12-11,Trois-Rivieres, Quebec ,413.03
2023-12-11,Sherbrooke, Quebec ,458.97
2023-12-11,Montreal, Quebec ,264.55
2023-12-11,Ottawa, Ontario ,342.87
2023-12-11,Hamilton, Ontario ,247.59
2023-12-11,Kitchener, Ontario ,450.12
2023-12-11,St. Catharines - Niagara Falls, Ontario ,358.36
2023-12-11,Barrie, Ontario ,297.42
2023-12-11,London, Ontario ,331.45
2023-12-11,Milton, Ontario ,390.19
2023-12-11,Toronto, Ontario ,312.89
2023-12-11,Kingston, Ontario ,410.3
2023-12-11,Kanata, Ontario ,412.05
2023-12-11,Guelph, Ontario ,353.71
2023-12-11,Oshawa, Ontario ,346.86
2023-12-11,Windsor, Ontario ,447.42
2023-12-11,Winnipeg, Manitoba ,409.39
2023-12-11,Saskatoon, Saskatchewan ,385.33
2023-12-11,Regina, Saskatchewan ,568.58
2023-12-11,Calgary, Alberta ,476.4
2023-12-11,Edmonton, Alberta ,392.73
2023-12-11,Abbotsford, British Columbia ,486.85
2023-12-11,Kelowna, British Columbia ,428.2
2023-12-11,White Rock, British Columbia ,445.61
2023-12-11,Vancouver, British Columbia ,326.9
2023-12-11,Victoria, British Columbia ,376.48
2023-12-18,St. John's, Newfoundland ,649.84
2023-12-18,Halifax, Nova Scotia ,386.49
2023-12-18,Moncton, New Brunswick ,523.52
2023-12-18,Quebec, Quebec ,359.49
2023-12-18,Trois-Rivieres, Quebec ,442.9
2023-12-18,Sherbrooke, Quebec ,473.81
2023-12-18,Montreal, Quebec ,293.49
2023-12-18,Ottawa, Ontario ,360.06
2023-12-18,Hamilton, Ontario ,255.66
2023-12-18,Kitchener, Ontario ,477.95
2023-12-18,St. Catharines - Niagara Falls, Ontario ,369.78
2023-12-18,Barrie, Ontario ,294.36
2023-12-18,London, Ontario ,316.44
2023-12-18,Milton, Ontario ,394.21
2023-12-18,Toronto, Ontario ,306.07
2023-12-18,Kingston, Ontario ,425.52
2023-12-18,Kanata, Ontario ,395.83
2023-12-18,Guelph, Ontario ,358.35
2023-12-18,Oshawa, Ontario ,346.11
2023-12-18,Windsor, Ontario ,455.12
2023-12-18,Winnipeg, Manitoba ,436.99
2023-12-18,Saskatoon, Saskatchewan ,421.86
2023-12-18,Regina, Saskatchewan ,592.91
2023-12-18,Calgary, Alberta ,498.08
2023-12-18,Edmonton, Alberta ,420.29
2023-12-18,Abbotsford, British Columbia ,516.4
2023-12-18,Kelowna, British Columbia ,434.43
2023-12-18,White Rock, British Columbia ,470.29
2023-12-18,Vancouver, British Columbia ,332.68
2023-12-18,Victoria, British Columbia ,383.55
2023-12-25,St. John's, Newfoundland ,672.57
2023-12-25,Halifax, Nova Scotia ,373.38
2023-12-25,Moncton, New Brunswick ,541.19
2023-12-25,Quebec, Quebec ,393.65
2023-12-25,Trois-Rivieres, Quebec ,451.42
2023-12-25,Sherbrooke, Quebec ,488.85
2023-12-25,Montreal, Quebec ,293.6
2023-12-25,Ottawa, Ontario ,355.09
2023-12-25,Hamilton, Ontario ,251.85
2023-12-25,Kitchener, Ontario ,482.97
2023-12-25,St. Catharines - Niagara Falls, Ontario ,354.08
2023-12-25,Barrie, Ontario ,312.23
2023-12-25,London, Ontario ,313.88
2023-12-25,Milton, Ontario ,393.01
2023-12-25,Toronto, Ontario ,303.82
2023-12-25,Kingston, Ontario ,408
2023-12-25,Kanata, Ontario ,398.22
2023-12-25,Guelph, Ontario ,369.18
2023-12-25,Oshawa, Ontario ,346.42
2023-12-25,Windsor, Ontario ,440.09
2023-12-25,Winnipeg, Manitoba ,440.53
2023-12-25,Saskatoon, Saskatchewan ,393.44
2023-12-25,Regina, Saskatchewan ,584.34
2023-12-25,Calgary, Alberta ,468.32
2023-12-25,Edmonton, Alberta ,386.63
2023-12-25,Abbotsford, British Columbia ,526.75
2023-12-25,Kelowna, British Columbia ,447.49
2023-12-25,White Rock, British Columbia ,482.57
2023-12-25,Vancouver, British Columbia ,323.96
2023-12-25,Victoria, British Columbia ,379.4
2024-01-01,St. John's, Newfoundland ,632.88
2024-01-01,Halifax, Nova Scotia ,465.38
2024-01-01,Moncton, New Brunswick ,711.27
2024-01-01,Quebec, Quebec ,521.25
2024-01-01,Trois-Rivieres, Quebec ,578.06
2024-01-01,Sherbrooke, Quebec ,628.38
2024-01-01,Montreal, Quebec ,362.83
2024-01-01,Ottawa, Ontario ,406.96
2024-01-01,Hamilton, Ontario ,311.89
2024-01-01,Kitchener, Ontario ,555.33
2024-01-01,St. Catharines - Niagara Falls, Ontario ,458.69
2024-01-01,Barrie, Ontario ,384.16
2024-01-01,London, Ontario ,510.85
2024-01-01,Milton, Ontario ,402.6
2024-01-01,Toronto, Ontario ,351.46
2024-01-01,Kingston, Ontario ,466.32
2024-01-01,Kanata, Ontario ,403.6
2024-01-01,Guelph, Ontario ,493.07
2024-01-01,Oshawa, Ontario ,357.6
2024-01-01,Windsor, Ontario ,458.18
2024-01-01,Winnipeg, Manitoba ,510.51
2024-01-01,Saskatoon, Saskatchewan ,570.39
2024-01-01,Regina, Saskatchewan ,865.22
2024-01-01,Calgary, Alberta ,589.86
2024-01-01,Edmonton, Alberta ,511.48
2024-01-01,Abbotsford, British Columbia ,552.74
2024-01-01,Kelowna, British Columbia ,691.52
2024-01-01,White Rock, British Columbia ,751.25
2024-01-01,Vancouver, British Columbia ,399.33
2024-01-01,Victoria, British Columbia ,419.73
2024-01-08,St. John's, Newfoundland ,570.49
2024-01-08,Halifax, Nova Scotia ,354.4
2024-01-08,Moncton, New Brunswick ,642.43
2024-01-08,Quebec, Quebec ,458.36
2024-01-08,Trois-Rivieres, Quebec ,555.62
2024-01-08,Sherbrooke, Quebec ,627.73
2024-01-08,Montreal, Quebec ,341.01
2024-01-08,Ottawa, Ontario ,315.45
2024-01-08,Hamilton, Ontario ,285.46
2024-01-08,Kitchener, Ontario ,478.46
2024-01-08,St. Catharines - Niagara Falls, Ontario ,447.35
2024-01-08,Barrie, Ontario ,347.95
2024-01-08,London, Ontario ,447.05
2024-01-08,Milton, Ontario ,421.36
2024-01-08,Toronto, Ontario ,322.92
2024-01-08,Kingston, Ontario ,413.46
2024-01-08,Kanata, Ontario ,347.08
2024-01-08,Guelph, Ontario ,440.94
2024-01-08,Oshawa, Ontario ,344.83
2024-01-08,Windsor, Ontario ,390.8
2024-01-08,Winnipeg, Manitoba ,448.43
2024-01-08,Saskatoon, Saskatchewan ,463.35
2024-01-08,Regina, Saskatchewan ,730.17
2024-01-08,Calgary, Alberta ,475.01
2024-01-08,Edmonton, Alberta ,436.61
2024-01-08,Abbotsford, British Columbia ,529.02
2024-01-08,Kelowna, British Columbia ,626.19
2024-01-08,White Rock, British Columbia ,685.41
2024-01-08,Vancouver, British Columbia ,377.29
2024-01-08,Victoria, British Columbia ,381.05
2024-01-15,St. John's, Newfoundland ,524.84
2024-01-15,Halifax, Nova Scotia ,304.31
2024-01-15,Moncton, New Brunswick ,587.83
2024-01-15,Quebec, Quebec ,401.76
2024-01-15,Trois-Rivieres, Quebec ,439.55
